place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJ32eGF3wABDQRGLekTcrV9ss,Kaffeine,,False,324,"Name: The Cupping Room (Shang Huan )
link: https://www.google.com/maps/search/The+Cupping+Room+%28%E4%B8%8A%E7%92%B0%29/@22.2850412,114.15055179999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 849 reviews

Name: Barista Jam
link: https://www.google.com/maps/search/Barista+Jam/@22.285622,114.150544?authuser=0&hl=zh-TW&entry=ttu
Reviews: 419 reviews

Name: Coco Espresso
link: https://www.google.com/maps/search/Coco+Espresso/@22.285214699999997,114.1523998?authuser=0&hl=zh-TW&entry=ttu
Reviews: 265 reviews

Name: Fast Gourmet
link: https://www.google.com/maps/search/Fast+Gourmet/@22.2838885,114.15226109999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 257 reviews

Name: Meanwhile Coffee
link: https://www.google.com/maps/search/Meanwhile+Coffee/@22.2847339,114.1509813?authuser=0&hl=zh-TW&entry=ttu
Reviews: 126 reviews",https://www.facebook.com/kaffeinehk/,Kaffeine (Ye Zhu ),https://www.google.com/maps/contrib/107025819047189254688,https://lh5.googleusercontent.com/p/AF1QipPZvH112bRU56qCwv_P-IaOubz2pQbo4yRObKz3=w408-h408-k-no,Can Ting ,"Can Ting , Ka Pei Ting ",4.1,08:00-18:00,Open All Days,2639 5100,"Kaffeine, 108 Jervois St, Sheung Wan","cafe, Dan Gao , Niu You Guo , scone, Niu Jiao Bao , brunch, espresso, flat white, She Ji , cappuccino",https://www.google.com/maps/place/Kaffeine/data=!4m7!3m6!1s0x3404007c178667df:0xcbf6d5ca4da4b718!8m2!3d22.2853119!4d114.1505434!16s%2Fg%2F11f03p_7t9!19sChIJ32eGF3wABDQRGLekTcrV9ss?authuser=0&hl=zh-TW&rclk=1
ChIJ_1YWEJr_AzQRUNY6YXKPoLI,The Cofftea Shop,,False,142,"Name: Blend & Grind Kennedy Town
link: https://www.google.com/maps/search/Blend+%26+Grind+Kennedy+Town/@22.2832708,114.1284577?authuser=0&hl=zh-TW&entry=ttu
Reviews: 337 reviews

Name: Winstons Coffee - Kennedy Town
link: https://www.google.com/maps/search/Winstons+Coffee+-+Kennedy+Town/@22.2814613,114.1271506?authuser=0&hl=zh-TW&entry=ttu
Reviews: 263 reviews

Name: For Single
link: https://www.google.com/maps/search/For+Single/@22.2827847,114.1277781?authuser=0&hl=zh-TW&entry=ttu
Reviews: 107 reviews

Name: Affee (Kennedy Town)
link: https://www.google.com/maps/search/Affee+%28Kennedy+Town%29/@22.2829478,114.12765519999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 45 reviews",http://www.thecoffteashophk.com/,The Cofftea Shop (Ye Zhu ),https://www.google.com/maps/contrib/109268774549503265901,https://lh5.googleusercontent.com/p/AF1QipOaCig1P_FA9O7pQLgF_-v1GSb_Z6j5BoH-bUCF=w408-h408-k-no,Zheng Liu Ka Pei Ba ,"Zheng Liu Ka Pei Ba , Ka Pei Dian ",4.5,08:00-18:00,Open All Days,9104 2404,"The Cofftea Shop, Yu An Lou 78-86 Catchick St, Kennedy Town","Ka Pei Shi , Dan Gao , Na Tie , Bei , flat white, Wai Dai , Yi Da Li , Zao Shang ",https://www.google.com/maps/place/The+Cofftea+Shop/data=!4m7!3m6!1s0x3403ff9a101656ff:0xb2a08f72613ad650!8m2!3d22.2829774!4d114.126912!16s%2Fg%2F11b6jk5r2g!19sChIJ_1YWEJr_AzQRUNY6YXKPoLI?authuser=0&hl=zh-TW&rclk=1
ChIJtSemqdwBBDQRmUVeNTNHOTk,Brewed,,False,65,"Name: Green Waffle Diner
link: https://www.google.com/maps/search/Green+Waffle+Diner/@22.2826499,114.1533293?authuser=0&hl=zh-TW&entry=ttu
Reviews: 496 reviews

Name: Barista Jam
link: https://www.google.com/maps/search/Barista+Jam/@22.285622,114.150544?authuser=0&hl=zh-TW&entry=ttu
Reviews: 419 reviews

Name: Friday Cafe & Wine Bar
link: https://www.google.com/maps/search/Friday+Cafe+%26+Wine+Bar/@22.2854839,114.1520444?authuser=0&hl=zh-TW&entry=ttu
Reviews: 66 reviews

Name: Ka Pei Re 
link: https://www.google.com/maps/search/%E5%92%96%E5%95%A1%E7%86%B1/@22.2857512,114.15121599999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews",https://instagram.com/brewed.hk%3Figshid%3DYmMyMTA2M2Y%3D,Brewed (Ye Zhu ),https://www.google.com/maps/contrib/101299079631134270322,https://lh5.googleusercontent.com/p/AF1QipOsJI0jkyxkzcAu56FgZc_FwiMfxWCaRG6qeKEb=w408-h547-k-no,Ka Pei Ting ,"Ka Pei Ting , Can Ting ",4.3,09:00-18:00,Open All Days,6135 8882,"Zhong Huan Shop E, G/F, Fu Fai Commercial Centre, 27 Hillier StreetBrewed","Na Tie , Suan Zhong , Jia Ge , Xi Duo Shi , brunch, Sha Lu , Yi Fen , Song Xie Xie , Kai Wei ",https://www.google.com/maps/place/Brewed/data=!4m7!3m6!1s0x340401dca9a627b5:0x39394733355e4599!8m2!3d22.285168!4d114.1512508!16s%2Fg%2F11mvyqxppf!19sChIJtSemqdwBBDQRmUVeNTNHOTk?authuser=0&hl=zh-TW&rclk=1
ChIJ_8cZDEH_AzQRRsGFzquNX6k,Xiu CAFE,,False,38,"Name: Coffee by Zion
link: https://www.google.com/maps/search/Coffee+by+Zion/@22.286612899999998,114.14172479999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 401 reviews

Name: Bluebird Coffee - Sai Ying Pun
link: https://www.google.com/maps/search/Bluebird+Coffee+-+Sai+Ying+Pun/@22.2880535,114.1449433?authuser=0&hl=zh-TW&entry=ttu
Reviews: 216 reviews

Name: Hashtag
link: https://www.google.com/maps/search/Hashtag/@22.2852803,114.1404032?authuser=0&hl=zh-TW&entry=ttu
Reviews: 174 reviews

Name: Dreamer Cafe
link: https://www.google.com/maps/search/Dreamer+Cafe/@22.2848304,114.1363097?authuser=0&hl=zh-TW&entry=ttu
Reviews: 64 reviews",https://www.yaucafe.com/,Xiu CAFE (Ye Zhu ),https://www.google.com/maps/contrib/100322806287158957164,https://lh5.googleusercontent.com/p/AF1QipO6efxkP6H0_by0KXCu3HxmpPaIX4sWcGmSw4Yj=w408-h306-k-no,Ka Pei Ting ,"Ka Pei Ting , Ka Pei Dian ",4.7,11:00-19:00,Xing Qi Yi ,3611 9693,Xi Ying Pan Xi Yuan Li 1Hao Jin Yi Xiu CAFEDi Xia 1Hao Pu ,"An Mo , Ka Pei Shi , Xiu Xian , Dan Gao ",https://www.google.com/maps/place/%E4%BC%91CAFE/data=!4m7!3m6!1s0x3403ff410c19c7ff:0xa95f8dabce85c146!8m2!3d22.2874649!4d114.1416603!16s%2Fg%2F11rgx1pv7h!19sChIJ_8cZDEH_AzQRRsGFzquNX6k?authuser=0&hl=zh-TW&rclk=1
ChIJA-uy_PUBBDQRxU4NLJhe4KQ,Cha Liao  Tea Therapy,,False,2,,,Cha Liao  Tea Therapy (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipNuzV-Dvi8zQFtN0Vs54Tv4EL1QzQvGrktQJd0=w408-h544-k-no,Cha Yi Guan ,Cha Yi Guan ,5,14:00-18:00,"Xing Qi Yi , Xing Qi Er , Xing Qi San ",6054 7608,"Di  Xia  2b Hao  Pu , Cha Liao  Tea Therapy, 38Hao , Bonham Rd, Sai Wan",,https://www.google.com/maps/place/%E8%8C%B6%E7%99%82+Tea+Therapy/data=!4m7!3m6!1s0x340401f5fcb2eb03:0xa4e05e982c0d4ec5!8m2!3d22.2847324!4d114.1456424!16s%2Fg%2F11ksrn09j4!19sChIJA-uy_PUBBDQRxU4NLJhe4KQ?authuser=0&hl=zh-TW&rclk=1
