place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJi3H9u1JnOToRz2KPmGPaXLU,Pastry Chef,,False,1067,"Name: Sharada Bakery
link: https://www.google.com/maps/search/Sharada+Bakery/@17.737669,83.2642441?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1329 reviews

Name: Cakes Kraft (Cloud Bakery)
link: https://www.google.com/maps/search/Cakes+Kraft+%28Cloud+Bakery%29/@17.7316017,83.3090742?authuser=0&hl=zh-TW&entry=ttu
Reviews: 377 reviews

Name: Royal Sweets and Bakery
link: https://www.google.com/maps/search/Royal+Sweets+and+Bakery/@17.7851121,83.2145244?authuser=0&hl=zh-TW&entry=ttu
Reviews: 16 reviews",https://pastry-chef-bakery.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,Pastry Chef (Ye Zhu ),https://www.google.com/maps/contrib/107820760173479476166,https://lh5.googleusercontent.com/p/AF1QipN8tasSBveNXBnsOa8QIo0INEitA3uzmcUy6KDc=w427-h240-k-no,Mian Bao Xi Bing Dian ,"Mian Bao Xi Bing Dian , Can Ting ",4.1,08:00-22:00,Open All Days,+91 91600 04824,"Pastry Chef, 5-52 Beside Exhibition Ground, Pendurthi-NAD BRTS Express Way, Krishnarayapuram, Vepagunta, Visakhapatnam, Andhra Pradesh 530047Yin Du ","Ji Rou , Mian , Pei Song , Su Pi , Shu Liang , Bu Lang Ni , Qian , Su Shi , Zhi ",https://www.google.com/maps/place/Pastry+Chef/data=!4m7!3m6!1s0x3a396752bbfd718b:0xb55cda63988f62cf!8m2!3d17.7815145!4d83.2154571!16s%2Fg%2F11q345lfnc!19sChIJi3H9u1JnOToRz2KPmGPaXLU?authuser=0&hl=zh-TW&rclk=1
ChIJI9VmnHlnOToR7Fg3FHUbQw8,Tea Tree,,False,47,"Name: THE TEA TREE
link: https://www.google.com/maps/search/THE+TEA+TREE/@17.7398423,83.2525525?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews",https://website--1086365252784945505126-cafe.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,Tea Tree (Ye Zhu ),https://www.google.com/maps/contrib/114707229008705503097,https://lh5.googleusercontent.com/p/AF1QipNxVVv79aTAVhoZUoTCo26plxmOX_EUX9cL4JtQ=w408-h451-k-no,Ka Pei Ting ,Ka Pei Ting ,4.1,07:00-22:00,Open All Days,,"Tea Tree, Kalyani Complex, Door No 4-58/7, Main Rd, Aditya Nagar, Pendurthi, Visakhapatnam, Andhra Pradesh 531173Yin Du ",,https://www.google.com/maps/place/Tea+Tree/data=!4m7!3m6!1s0x3a3967799c66d523:0xf431b75143758ec!8m2!3d17.8234712!4d83.2075023!16s%2Fg%2F11j3767qdx!19sChIJI9VmnHlnOToR7Fg3FHUbQw8?authuser=0&hl=zh-TW&rclk=1
ChIJF_fnEXNnOToR5GCvUMi-EAg,TeaHouse,,False,13,"Name: Tea Time
link: https://www.google.com/maps/search/Tea+Time/@17.7452453,83.2308571?authuser=0&hl=zh-TW&entry=ttu
Reviews: 13 reviews

Name: THE TEA TREE
link: https://www.google.com/maps/search/THE+TEA+TREE/@17.7398423,83.2525525?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews

Name: Tea house
link: https://www.google.com/maps/search/Tea+house/@17.7231941,83.3309835?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews",https://teahousegroup.com/,TeaHouse (Ye Zhu ),https://www.google.com/maps/contrib/112215324974241308812,https://lh5.googleusercontent.com/p/AF1QipOcC_0bqIgo3iej2BAU8U3eV55ClH_C-adqRBw=w408-h544-k-no,Cha Yi Guan ,Cha Yi Guan ,4.5,06:00-21:00,Open All Days,+91 76619 66222,"TeaHouse, NSTL Family gate road, opp. Durgalamma Bangaramma temple, Buchirajupalem, Visakhapatnam, Andhra Pradesh 530027Yin Du ",,https://www.google.com/maps/place/TeaHouse/data=!4m7!3m6!1s0x3a39677311e7f717:0x810bec850af60e4!8m2!3d17.7443201!4d83.2336585!16s%2Fg%2F11nxcbyhwp!19sChIJF_fnEXNnOToR5GCvUMi-EAg?authuser=0&hl=zh-TW&rclk=1
ChIJOaUMOxNnOToRaovHXEIwrNI,The Tea Tree,,False,2,"Name: Tea Tree
link: https://www.google.com/maps/search/Tea+Tree/@17.8234712,83.2075023?authuser=0&hl=zh-TW&entry=ttu
Reviews: 47 reviews

Name: TeaHouse
link: https://www.google.com/maps/search/TeaHouse/@17.7443201,83.23365849999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 13 reviews

Name: Tea Time
link: https://www.google.com/maps/search/Tea+Time/@17.7452453,83.2308571?authuser=0&hl=zh-TW&entry=ttu
Reviews: 13 reviews

Name: the TEA TREE
link: https://www.google.com/maps/search/the+TEA+TREE/@17.746037899999997,83.2210745?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews",https://theteatree-restaurant.business.site/,The Tea Tree (Ye Zhu ),https://www.google.com/maps/contrib/108940441740241882006,https://lh5.googleusercontent.com/p/AF1QipNYvLj6OgTb-BPcFRCZdTg6yN3Ar_SRDCkUQIsf=w408-h306-k-no,Ka Pei Ting ,"Ka Pei Ting , Guo Zhi Dian , Cha Xie Dian ",3,,Open All Days,,"The Tea Tree, Sri Sai Vella mansions, Pendurthi-NAD BRTS Express Way, Nad Junction, Dungalavanipalem, Visakhapatnam, Andhra Pradesh 530009Yin Du ",,https://www.google.com/maps/place/The+Tea+Tree/data=!4m7!3m6!1s0x3a3967133b0ca539:0xd2ac30425cc78b6a!8m2!3d17.7428982!4d83.2343414!16s%2Fg%2F11mtlf12jr!19sChIJOaUMOxNnOToRaovHXEIwrNI?authuser=0&hl=zh-TW&rclk=1
ChIJQ085EANnOToRAAAA0FcPE0g,Coffee Day,,False,1,"Name: Coffee Day Fresh And Ground
link: https://www.google.com/maps/search/Coffee+Day+Fresh+And+Ground/@17.7267878,83.2991036?authuser=0&hl=zh-TW&entry=ttu
Reviews: 15 reviews

Name: Coffee Day Fresh 'n Ground
link: https://www.google.com/maps/search/Coffee+Day+Fresh+%27n+Ground/@17.8040019,83.3460556?authuser=0&hl=zh-TW&entry=ttu
Reviews: 14 reviews

Name: Coffee Day - Fresh n Ground
link: https://www.google.com/maps/search/Coffee+Day+-+Fresh+n+Ground/@17.6867593,83.2085274?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews

Name: Coffee Day Fresh and Ground Store
link: https://www.google.com/maps/search/Coffee+Day+Fresh+and+Ground+Store/@17.738720800000003,83.31324959999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews",https://www.cafecoffeeday.com/,Coffee Day (Ye Zhu ),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=spDBeAPjnc8REl_ESt_FGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.54327&pitch=0&thumbfov=100,Shang Dian ,Shang Dian ,5,,Open All Days,+91 90007 11914,"Q6X6+4FP Coffee Day, Main Rd, A Zone, Sujatha Nagar, Pendurthi, Sujathanagar, Visakhapatnam, Andhra Pradesh 530051Yin Du ",,https://www.google.com/maps/place/Coffee+Day/data=!4m7!3m6!1s0x3a39670310394f43:0x48130f57d0000000!8m2!3d17.7978267!4d83.2111971!16s%2Fg%2F11p6sprfqh!19sChIJQ085EANnOToRAAAA0FcPE0g?authuser=0&hl=zh-TW&rclk=1
ChIJV9iL27pnOToRdDSvmGR5ORg,Sri ramanjaneya foods,,False,1,"Name: Celebrations Restaurant
link: https://www.google.com/maps/search/Celebrations+Restaurant/@17.8086278,83.2082947?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2507 reviews

Name: FOOD CLUB
link: https://www.google.com/maps/search/FOOD+CLUB/@17.808885,83.2082942?authuser=0&hl=zh-TW&entry=ttu
Reviews: 475 reviews

Name: The Food Story RR
link: https://www.google.com/maps/search/The+Food+Story+RR/@17.8091066,83.202618?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",https://sri-ramanjaneya-foods.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,Sri ramanjaneya foods (Ye Zhu ),https://www.google.com/maps/contrib/107342257545177228290,https://lh5.googleusercontent.com/p/AF1QipNLw3h_uxMkg8OjSbDBZwpiBM90KJLi5oMIOece=w408-h544-k-no,Zao Can Can Ting ,"Zao Can Can Ting , Ka Pei Ting ",5,"06:30-11:00, 16:30-21:00",Open All Days,,"Sri ramanjaneya foods, Doggavani palem colany, Visakhapatnam, Andhra Pradesh 531173Yin Du ",,https://www.google.com/maps/place/Sri+ramanjaneya+foods/data=!4m7!3m6!1s0x3a3967badb8bd857:0x1839796498af3474!8m2!3d17.8097075!4d83.2044203!16s%2Fg%2F11jj2c42t6!19sChIJV9iL27pnOToRdDSvmGR5ORg?authuser=0&hl=zh-TW&rclk=1
ChIJcyK7kghnOToRX7RH9baPSrE,Tea magic,,False,,"Name: Tea Tree
link: https://www.google.com/maps/search/Tea+Tree/@17.8234712,83.2075023?authuser=0&hl=zh-TW&entry=ttu
Reviews: 47 reviews

Name: Tea time
link: https://www.google.com/maps/search/Tea+time/@17.8249794,83.2113731?authuser=0&hl=zh-TW&entry=ttu
Reviews: 14 reviews

Name: CHAI STREET CAFE
link: https://www.google.com/maps/search/CHAI+STREET+CAFE/@17.8012712,83.13792769999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 5 reviews

Name: TEA MAGIC
link: https://www.google.com/maps/search/TEA+MAGIC/@17.8233592,83.3508184?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews",https://www.teamagicgroup.com/,Tea magic (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipOZ5LUw1KHLgjvxuHEo-goui9Og2dt4GlXLZ1yz=w408-h544-k-no,Ka Pei Dian ,Ka Pei Dian ,,,Open All Days,,"R6G3+QC5 Tea magic, pendyrthi, Yathapeta, Pendurthi, Visakhapatnam, Andhra Pradesh 531173Yin Du ",,https://www.google.com/maps/place/Tea+magic/data=!4m7!3m6!1s0x3a39670892bb2273:0xb14a8fb6f547b45f!8m2!3d17.8268938!4d83.2036039!16s%2Fg%2F11qpsdgtyk!19sChIJcyK7kghnOToRX7RH9baPSrE?authuser=0&hl=zh-TW&rclk=1
ChIJAX3JLrBnOToRhz0NYoA6Jhk,Sri Ambica Sweets & Bakery,,False,341,"Name: Sri Ambica sweets&Bakery
link: https://www.google.com/maps/search/Sri+Ambica+sweets%26Bakery/@17.8038809,83.3529882?authuser=0&hl=zh-TW&entry=ttu
Reviews: 65 reviews

Name: Sri Sai Ram Sweets & Bakery
link: https://www.google.com/maps/search/Sri+Sai+Ram+Sweets+%26+Bakery/@17.7649126,83.323691?authuser=0&hl=zh-TW&entry=ttu
Reviews: 35 reviews

Name: Royal Sweets and Bakery
link: https://www.google.com/maps/search/Royal+Sweets+and+Bakery/@17.7851121,83.2145244?authuser=0&hl=zh-TW&entry=ttu
Reviews: 16 reviews

Name: Ganesh Sweets and Bakery
link: https://www.google.com/maps/search/Ganesh+Sweets+and+Bakery/@17.7755604,83.2176321?authuser=0&hl=zh-TW&entry=ttu
Reviews: 6 reviews

Name: Ambica Sweet Shop
link: https://www.google.com/maps/search/Ambica+Sweet+Shop/@17.7526455,83.2174388?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",,Sri Ambica Sweets & Bakery (Ye Zhu ),https://www.google.com/maps/contrib/115348724473658945461,https://lh5.googleusercontent.com/p/AF1QipOhLWYG5_X4LomQqoGv-WPTISDliceA6-f-wVfA=w408-h544-k-no,Tang Guo Dian ,Tang Guo Dian ,4,07:30-21:30,Open All Days,+91 98482 31992,"Sri Ambica Sweets & Bakery, Santosh Nagar, Vepagunta, Visakhapatnam, Andhra Pradesh 530047Yin Du ",Jia Ge ,https://www.google.com/maps/place/Sri+Ambica+Sweets+%26+Bakery/data=!4m7!3m6!1s0x3a3967b02ec97d01:0x19263a80620d3d87!8m2!3d17.7762252!4d83.2162023!16s%2Fg%2F11c2pmm8vn!19sChIJAX3JLrBnOToRhz0NYoA6Jhk?authuser=0&hl=zh-TW&rclk=1
ChIJqco2cTtnOToRhFSBSh0RugA,Tea Tree,,False,184,"Name: THE TEA TREE
link: https://www.google.com/maps/search/THE+TEA+TREE/@17.7398423,83.2525525?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews

Name: Tea types
link: https://www.google.com/maps/search/Tea+types/@17.6858295,83.17285629999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews",,Tea Tree (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipPykf-b7s1JVgbslmlnq6YdvwrHJU9Vd3W3PvC4=w408-h725-k-no,Ka Pei Ting ,Ka Pei Ting ,4.2,,Open All Days,,"Tea Tree, RTC Bus Station, Venkateswaraswamy Temple Rd, Old Adavivaram, Sri Sai Nagar, Simhachalam, Visakhapatnam, Andhra Pradesh 530028Yin Du ","Jiang Cha , Nai Xi , Jia Ge ",https://www.google.com/maps/place/Tea+Tree/data=!4m7!3m6!1s0x3a39673b7136caa9:0xba111d4a815484!8m2!3d17.772007!4d83.2424792!16s%2Fg%2F11h04xsbbc!19sChIJqco2cTtnOToRhFSBSh0RugA?authuser=0&hl=zh-TW&rclk=1
ChIJQxxWv3hnOToRDbfqXb_vyRw,Orange Cafe,,False,156,"Name: ARAKU VALLEY COFFEE
link: https://www.google.com/maps/search/ARAKU+VALLEY+COFFEE/@17.728251999999998,83.2233795?authuser=0&hl=zh-TW&entry=ttu
Reviews: 21 reviews

Name: Royal Cafe
link: https://www.google.com/maps/search/Royal+Cafe/@17.7463581,83.26039639999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 19 reviews",,Orange Cafe (Ye Zhu ),https://www.google.com/maps/contrib/114508284028828337065,https://lh5.googleusercontent.com/p/AF1QipMMnsDrtG2sbouDea0vQgLiEyt3J3X_peIomxau=w426-h240-k-no,Ka Pei Ting ,Ka Pei Ting ,3.8,10:00-22:00,Open All Days,+91 96521 97970,"Q66C+RF2 Orange Cafe, Prahaladapuram, Simhachalam, Visakhapatnam, Andhra Pradesh 530027Yin Du ","Nai Xi , Jia Ge , Pi Sa , San Ming Zhi , Han Bao , Guo Zhi , Shu Liang , Pin Zhi , Jing Yan ",https://www.google.com/maps/place/Orange+Cafe/data=!4m7!3m6!1s0x3a396778bf561c43:0x1cc9efbf5deab70d!8m2!3d17.7639202!4d83.2243884!16s%2Fg%2F11j83rjp3p!19sChIJQxxWv3hnOToRDbfqXb_vyRw?authuser=0&hl=zh-TW&rclk=1
