place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJ1ecDI2rDCRIRg-wo8iDysJc,Clasico cafe,,False,13,"Name: mqh~ tynrwyn
link: https://www.google.com/maps/search/%D9%85%D9%82%D9%87%D9%89+%D8%AA%D9%8A%D9%86%D8%A7%D8%B1%D9%88%D9%8A%D9%86/@26.725157700000004,0.1709744?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews

Name: mHlt l'qSSy(bytzyry w mthljt)
link: https://www.google.com/maps/search/%D9%85%D8%AD%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%A3%D9%82%D8%B5%D8%A7%D8%B5%D9%8A%28%D8%A8%D9%8A%D8%AA%D8%B2%D9%8A%D8%B1%D9%8A%D8%A7+%D9%88+%D9%85%D8%AB%D9%84%D8%AC%D8%A7%D8%AA%29/@26.721507799999998,0.174026?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews

Name: Tbl@ mHmd shhy lbhy
link: https://www.google.com/maps/search/%D8%B7%D8%A7%D8%A8%D9%84%D8%A9+%D9%85%D8%AD%D9%85%D8%AF+%D8%A7%D8%B4%D9%87%D9%8A+%D8%A7%D9%84%D8%A8%D9%87%D9%8A/@26.718117399999997,0.1817454?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews",,Clasico cafe (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipNM_f0Qt9kkjD2uMEZ4_R2_YjKITSF8MUJ68w9Y=w408-h306-k-no,Ka Pei Ting ,Ka Pei Ting ,3.5,05:00-01:00,Open All Days,+213 49 97 16 40,"P5C9+7R7 Clasico cafe, Reggane, A Er Ji Li Ya ",,https://www.google.com/maps/place/Clasico+cafe/data=!4m7!3m6!1s0x1209c36a2303e7d5:0x97b0f220f228ec83!8m2!3d26.7206551!4d0.1695585!16s%2Fg%2F11c2pw8rmy!19sChIJ1ecDI2rDCRIRg-wo8iDysJc?authuser=0&hl=zh-TW&rclk=1
ChIJoTOKIEDDCRIRwYuQWQ0fp5Q,Industrial Bakery Abdi,,False,9,"Name: mkhbz@ bn mnSwr
link: https://www.google.com/maps/search/%D9%85%D8%AE%D8%A8%D8%B2%D8%A9+%D8%A8%D9%86+%D9%85%D9%86%D8%B5%D9%88%D8%B1/@26.7202158,0.1783023?authuser=0&hl=zh-TW&entry=ttu
Reviews: 7 reviews

Name: mkhbz@ ljnwb(`my rmDn)
link: https://www.google.com/maps/search/%D9%85%D8%AE%D8%A8%D8%B2%D8%A9+%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%28%D8%B9%D9%85%D9%8A+%D8%B1%D9%85%D8%B6%D8%A7%D9%86%29/@26.726790899999997,0.1595308?authuser=0&hl=zh-TW&entry=ttu
Reviews: 4 reviews

Name: swbyrt `bdy llmwd lGdhy'y@
link: https://www.google.com/maps/search/%D8%B3%D9%88%D8%A8%D9%8A%D8%B1%D8%A7%D8%AA+%D8%B9%D8%A8%D8%AF%D9%8A+%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D8%A9/@26.724355499999998,0.1685554?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3 reviews

Name: swbrt lrHm@ rqn
link: https://www.google.com/maps/search/%D8%B3%D9%88%D8%A8%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9+%D8%B1%D9%82%D8%A7%D9%86/@26.725384199999997,0.1629299?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3 reviews

Name: lmkhbz@
link: https://www.google.com/maps/search/%D8%A7%D9%84%D9%85%D8%AE%D8%A8%D8%B2%D8%A9/@26.7255403,0.1624513?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews",,Industrial Bakery Abdi (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipMMM9AqEPoOCBwkbTIdir0hbOqilNaUFLSZecP1=w408-h544-k-no,Mian Bao Xi Bing Dian ,Mian Bao Xi Bing Dian ,4.4,08:00-10:00,Xing Qi Wu ,,"P5F9+P65 Industrial Bakery Abdi, N52, Reggane, A Er Ji Li Ya ",,https://www.google.com/maps/place/Industrial+Bakery+Abdi/data=!4m7!3m6!1s0x1209c340208a33a1:0x94a71f0d59908bc1!8m2!3d26.7242641!4d0.1681114!16s%2Fg%2F11b77q31gc!19sChIJoTOKIEDDCRIRwYuQWQ0fp5Q?authuser=0&hl=zh-TW&rclk=1
ChIJPzay5W7DCRIR25oKz9N4wUg,swq rqn,,False,8,"Name: mHl ljnwb lGrby llmwd lGdhy'y@
link: https://www.google.com/maps/search/%D9%85%D8%AD%D9%84+%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8+%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A+%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D8%A9/@26.718636699999998,0.1741371?authuser=0&hl=zh-TW&entry=ttu
Reviews: 8 reviews

Name: swbrt lrHm@ rqn
link: https://www.google.com/maps/search/%D8%B3%D9%88%D8%A8%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9+%D8%B1%D9%82%D8%A7%D9%86/@26.725384199999997,0.1629299?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3 reviews

Name: swbyrt `mrny rqn
link: https://www.google.com/maps/search/%D8%B3%D9%88%D8%A8%D9%8A%D8%B1%D8%A7%D8%AA+%D8%B9%D9%85%D8%B1%D8%A7%D9%86%D9%8A+%D8%B1%D9%82%D8%A7%D9%86/@26.727073899999997,0.1629349?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews

Name: mHl l`rwby llkhDr w lfwkh
link: https://www.google.com/maps/search/%D9%85%D8%AD%D9%84+%D9%84%D8%B9%D8%B1%D9%88%D8%A8%D9%8A+%D9%84%D9%84%D8%AE%D8%B6%D8%B1+%D9%88+%D8%A7%D9%84%D9%81%D9%88%D8%A7%D9%83%D9%87/@26.717642400000003,0.1743996?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews

Name: lswq ljdyd
link: https://www.google.com/maps/search/%D8%A7%D9%84%D8%B3%D9%88%D9%82+%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF/@26.7156518,0.1797724?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",,swq rqn (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipMu6nSOcJqDHzYXG2wM5kokxrlACOhggubZNZfc=w408-h544-k-no,Shi Chang ,Shi Chang ,4.1,06:30-22:30,Open All Days,,"P59F+3QQ swq rqn, N6, Reggane, A Er Ji Li Ya ",,https://www.google.com/maps/place/%D8%B3%D9%88%D9%82+%D8%B1%D9%82%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x1209c36ee5b2363f:0x48c178d3cf0a9adb!8m2!3d26.7177224!4d0.174484!16s%2Fg%2F1hdy_8604!19sChIJPzay5W7DCRIR25oKz9N4wUg?authuser=0&hl=zh-TW&rclk=1
ChIJdQmg6m7DCRIRfy0PzPOBHq4,Khaldi cafe,,False,6,"Name: Clasico cafe
link: https://www.google.com/maps/search/Clasico+cafe/@26.720655100000002,0.1695585?authuser=0&hl=zh-TW&entry=ttu
Reviews: 13 reviews

Name: mT`m lslm
link: https://www.google.com/maps/search/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85/@26.7183772,0.17375949999999998?authuser=0&hl=zh-TW&entry=ttu
Reviews: 5 reviews

Name: mT`m mynm
link: https://www.google.com/maps/search/%D9%85%D8%B7%D8%B9%D9%85+%D9%85%D8%A7%D9%8A%D9%86%D8%A7%D9%85%D8%A7/@26.7165276,0.17437899999999998?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",,Khaldi cafe (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipOxU_B7S_9zTI14E0hasBHvIE8EsF40pE8ZZv2V=w408-h365-k-no,Ka Pei Ting ,Ka Pei Ting ,3.5,,Open All Days,,"P59F+CM6 Khaldi cafe, Av. Emir Aek, Reggane, A Er Ji Li Ya ",,https://www.google.com/maps/place/Khaldi+cafe/data=!4m7!3m6!1s0x1209c36eeaa00975:0xae1e81f3cc0f2d7f!8m2!3d26.7185289!4d0.1741264!16s%2Fg%2F11b77ktz98!19sChIJdQmg6m7DCRIRfy0PzPOBHq4?authuser=0&hl=zh-TW&rclk=1
ChIJp9QZKonfBxIRqwfC3Qmoa7g,pk200,,False,1,,,pk200 (Ye Zhu ),,,Ka Pei Dian ,Ka Pei Dian ,1,,Open All Days,,"M85C+WHJ pk200, Reggane, A Er Ji Li Ya ",,https://www.google.com/maps/place/pk200/data=!4m7!3m6!1s0x1207df892a19d4a7:0xb86ba809ddc207ab!8m2!3d25.6598492!4d0.3213772!16s%2Fg%2F11tn7hpxbw!19sChIJp9QZKonfBxIRqwfC3Qmoa7g?authuser=0&hl=zh-TW&rclk=1
ChIJi52vY0PDCRIRKnbgQFLmuu4,La Gan ,,False,,,,,,https://lh5.googleusercontent.com/p/AF1QipOwXJtj1EIIqDAn8lB4c2TVgiwmDlF1b03LwURU=w408-h272-k-no,,,,,Open All Days,,A Er Ji Li Ya La Gan ,,https://www.google.com/maps/place/%E6%8B%89%E7%94%98/data=!4m7!3m6!1s0x1209c34363af9d8b:0xeebae65240e0762a!8m2!3d26.7242654!4d0.1657289!16zL20vMDUyNHF0!19sChIJi52vY0PDCRIRKnbgQFLmuu4?authuser=0&hl=zh-TW&rclk=1
