place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJkV_YghR45kcR11s5mN8qkYw,Before After Coffee,,False,568,"Name: 38deg Tea - Bubble Tea & Bo Bun PALAISEAU
link: https://www.google.com/maps/search/38%C2%B0+Tea+-+Bubble+Tea+%26+Bo+Bun+PALAISEAU/@48.713562499999995,2.2442973?authuser=0&hl=zh-TW&entry=ttu
Reviews: 249 reviews

Name: Le Paris
link: https://www.google.com/maps/search/Le+Paris/@48.71236,2.24336?authuser=0&hl=zh-TW&entry=ttu
Reviews: 233 reviews

Name: 19
link: https://www.google.com/maps/search/19/@48.712975899999996,2.2023243999999997?authuser=0&hl=zh-TW&entry=ttu
Reviews: 218 reviews

Name: La Fee Cafe
link: https://www.google.com/maps/search/La+F%C3%A9e+Caf%C3%A9/@48.712675399999995,2.243884?authuser=0&hl=zh-TW&entry=ttu
Reviews: 163 reviews",http://www.beforeafter-coffee.com/,Before After Coffee (Ye Zhu ),https://www.google.com/maps/contrib/100803966679797071173,https://lh5.googleusercontent.com/p/AF1QipO0ywWszoQXgDu-T_h7mNxiZxLbesgcyQmcA14o=w506-h240-k-no,Ka Pei Dian ,"Ka Pei Dian , Mei Shi Can Ting ",4.4,11:00-21:30,Xing Qi Yi ,+33 1 60 11 83 96,"Before After Coffee, 12 Av. du 8 Mai 1945, 91120 Palaiseau, Fa Guo ","Bei Guo , Song Bing , Nai Xi , Xiang Kuang , Bu Jing , Gui Yu ",https://www.google.com/maps/place/Before+After+Coffee/data=!4m7!3m6!1s0x47e6781482d85f91:0x8c912adf98395bd7!8m2!3d48.7119493!4d2.2449964!16s%2Fg%2F11gdrrysd6!19sChIJkV_YghR45kcR11s5mN8qkYw?authuser=0&hl=zh-TW&rclk=1
ChIJ72oBcfJ55kcRlfGmVaXR0Og,38deg Tea - Bubble Tea & Bo Bun PALAISEAU,,False,249,"Name: Before After Coffee
link: https://www.google.com/maps/search/Before+After+Coffee/@48.7119493,2.2449964?authuser=0&hl=zh-TW&entry=ttu
Reviews: 568 reviews

Name: Chatime - Velizy
link: https://www.google.com/maps/search/Chatime+-+V%C3%A9lizy/@48.7825317,2.2202520999999997?authuser=0&hl=zh-TW&entry=ttu
Reviews: 195 reviews

Name: La Fee Cafe
link: https://www.google.com/maps/search/La+F%C3%A9e+Caf%C3%A9/@48.712675399999995,2.243884?authuser=0&hl=zh-TW&entry=ttu
Reviews: 163 reviews

Name: KONAPOKE - Fresh Bowls & Bubble Tea
link: https://www.google.com/maps/search/KONAPOKE+-+Fresh+Bowls+%26+Bubble+Tea/@48.7152532,2.2464627999999998?authuser=0&hl=zh-TW&entry=ttu
Reviews: 100 reviews

Name: Petit Bubble
link: https://www.google.com/maps/search/Petit+Bubble/@48.7695612,2.3162018?authuser=0&hl=zh-TW&entry=ttu
Reviews: 77 reviews",https://www.38tea.fr/,38deg Tea - Bubble Tea & Bo Bun PALAISEAU (Ye Zhu ),https://www.google.com/maps/contrib/105632365057451687914,https://lh5.googleusercontent.com/p/AF1QipMpU2XyKP0pcb_ikYu2dMVvfftD3LtTfLYcecnw=w426-h240-k-no,Zhen Zhu Nai Cha Dian ,"Zhen Zhu Nai Cha Dian , Ya Zhou   Fusion Cai Can Ting , Dao Hui Fu Wu , Kuai Can Dian , Wai Song Su Di Can Ting , Wai Mai Zi Qu Can Ting , San Wen Zhi Dian , Cha Yi Guan , Cha Xie Dian , Yue Nan Can Ting ",4.7,12:00-19:00,Open All Days,+33 7 57 83 38 38,"38deg Tea - Bubble Tea & Bo Bun PALAISEAU, 134 Rue de Paris, 91120 Palaiseau, Fa Guo ","San Ming Zhi , Bu Li Ou , Li Zhi , Zhou Si , Dong , Yu Tou , Feng Mi , Xiang Shui , Jing Yan ",https://www.google.com/maps/place/38%C2%B0+Tea+-+Bubble+Tea+%26+Bo+Bun+PALAISEAU/data=!4m7!3m6!1s0x47e679f271016aef:0xe8d0d1a555a6f195!8m2!3d48.7135625!4d2.2442973!16s%2Fg%2F11sqh89fzv!19sChIJ72oBcfJ55kcRlfGmVaXR0Og?authuser=0&hl=zh-TW&rclk=1
ChIJmX8ez8d55kcRPlv_nuD0gu0,Le Paris,,False,233,"Name: Le Balto
link: https://www.google.com/maps/search/Le+Balto/@48.714968,2.2564032?authuser=0&hl=zh-TW&entry=ttu
Reviews: 656 reviews

Name: Le Refuge
link: https://www.google.com/maps/search/Le+Refuge/@48.7118189,2.2437404?authuser=0&hl=zh-TW&entry=ttu
Reviews: 273 reviews

Name: L'original
link: https://www.google.com/maps/search/L%E2%80%99original/@48.7169344,2.2473955?authuser=0&hl=zh-TW&entry=ttu
Reviews: 236 reviews

Name: 19
link: https://www.google.com/maps/search/19/@48.712975899999996,2.2023243999999997?authuser=0&hl=zh-TW&entry=ttu
Reviews: 218 reviews

Name: Restaurant NAPOLI
link: https://www.google.com/maps/search/Restaurant+NAPOLI/@48.7128462,2.2438089999999997?authuser=0&hl=zh-TW&entry=ttu
Reviews: 214 reviews",https://m.facebook.com/leparispalaiseau,Le Paris (Ye Zhu ),https://www.google.com/maps/contrib/108840355760662588088,https://lh5.googleusercontent.com/p/AF1QipMZ_Axxc3kEV55pMQ_kATwdLgBXuSiMT6H8O-oX=w426-h240-k-no,Can Ting ,"Can Ting , Jiu Ba , Ka Pei Dian , Bo Bing Can Ting , Xi Ban Ya Xiao Shi Jiu Ba ",4,08:00-23:00,Open All Days,+33 1 60 14 08 08,"Le Paris, 158 Rue de Paris, 91120 Palaiseau, Fa Guo ","Pi Sa , Jia Ge , Ka Pei , Pi Jiu , Ya Li , Shou Shi , Diao Jiu ",https://www.google.com/maps/place/Le+Paris/data=!4m7!3m6!1s0x47e679c7cf1e7f99:0xed82f4e09eff5b3e!8m2!3d48.71236!4d2.24336!16s%2Fg%2F11g0hygmmz!19sChIJmX8ez8d55kcRPlv_nuD0gu0?authuser=0&hl=zh-TW&rclk=1
ChIJJRICphR45kcRKrlXklnaLqg,La Fee Cafe,,False,163,"Name: Before After Coffee
link: https://www.google.com/maps/search/Before+After+Coffee/@48.7119493,2.2449964?authuser=0&hl=zh-TW&entry=ttu
Reviews: 568 reviews

Name: 38deg Tea - Bubble Tea & Bo Bun PALAISEAU
link: https://www.google.com/maps/search/38%C2%B0+Tea+-+Bubble+Tea+%26+Bo+Bun+PALAISEAU/@48.713562499999995,2.2442973?authuser=0&hl=zh-TW&entry=ttu
Reviews: 249 reviews

Name: Le Paris
link: https://www.google.com/maps/search/Le+Paris/@48.71236,2.24336?authuser=0&hl=zh-TW&entry=ttu
Reviews: 233 reviews

Name: L'Epicerie de Sandrine
link: https://www.google.com/maps/search/L%27Epicerie+de+Sandrine/@48.7143617,2.2451719?authuser=0&hl=zh-TW&entry=ttu
Reviews: 15 reviews",https://www.facebook.com/profile.php?id=100057589024245,La Fee Cafe (Ye Zhu ),https://www.google.com/maps/contrib/100833855129294848275,https://lh5.googleusercontent.com/p/AF1QipN8zIwUwsi0DKPN7pw8erV8V1KvXsa9nJNZ4HU1=w408-h306-k-no,Ka Pei Ting ,"Ka Pei Ting , Wai Dai Ka Pei Zhuan Mai Dian , Tang Guo Gao Bing Dian , Li Pin Dian , Cha Yi Guan ",4.8,09:30-18:30,Xing Qi Yi ,+33 9 83 44 00 78,"La Fee Cafe, 133Bis Rue de Paris, 91120 Palaiseau, Fa Guo ","Jing Pin Dian , Gao , Xiao Rong , Cha Dian , Xin Qing , Jia Ge , Xiao Hai , Fan Mai , Neng Li ",https://www.google.com/maps/place/La+F%C3%A9e+Caf%C3%A9/data=!4m7!3m6!1s0x47e67814a6021225:0xa82eda599257b92a!8m2!3d48.7126754!4d2.243884!16s%2Fg%2F11c2pxmkpp!19sChIJJRICphR45kcRKrlXklnaLqg?authuser=0&hl=zh-TW&rclk=1
ChIJUS2wiJT3oYERtml9QjQPWJE,Kaffine,,False,,,https://www.kaffine.fr/,Kaffine (Ye Zhu ),https://www.google.com/maps/contrib/106006497140771565637,,Ka Pei Dian ,"Ka Pei Dian , Service establishment",,,Open All Days,,,,https://www.google.com/maps/place/Kaffin%C3%A9/data=!4m7!3m6!1s0x81a1f79488b02d51:0x91580f34427d69b6!8m2!3d48.7154723!4d2.2293104!16s%2Fg%2F11vjgqq_kz!19sChIJUS2wiJT3oYERtml9QjQPWJE?authuser=0&hl=zh-TW&rclk=1
