place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJXZlPsHwZEzkRnse3nXjKA4s,Looters Truck,,False,672,"Name: Nobles Restaurant
link: https://www.google.com/maps/search/Nobles+Restaurant/@28.356040699999998,75.5913582?authuser=0&hl=zh-TW&entry=ttu
Reviews: 90 reviews

Name: # Food Ministry
link: https://www.google.com/maps/search/%23+Food+Ministry/@28.364767099999998,75.588267?authuser=0&hl=zh-TW&entry=ttu
Reviews: 56 reviews

Name: Kamal Restaurant - BITS Pilani
link: https://www.google.com/maps/search/Kamal+Restaurant+-+BITS+Pilani/@28.3565476,75.5917468?authuser=0&hl=zh-TW&entry=ttu
Reviews: 49 reviews

Name: Skylab - bits pilani
link: https://www.google.com/maps/search/Skylab+-+bits+pilani/@28.363826099999997,75.58510849999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 48 reviews

Name: Mr Idli and Tott
link: https://www.google.com/maps/search/Mr+Idli+and+Tott/@28.3611632,75.5855191?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews",https://m.facebook.com/LootersPilani/,Looters Truck (Ye Zhu ),https://www.google.com/maps/contrib/108951480568807080855,https://lh5.googleusercontent.com/p/AF1QipNJ8gty472GFHSTg8aQGQIpMixcoFoQx2U_Xq7c=w408-h306-k-no,Can Ting ,Can Ting ,3.9,"17:00-19:00, 20:30-02:00",Open All Days,+91 93093 42118,"Looters Truck, BITS, Pilani, Rajasthan 333031Yin Du ","Han Bao , Jia Ge , Xiao Yuan , Pi Sa , Su Shi , Yin Liao , Nai Xi , Wei Sheng , You , Zhong Shi ",https://www.google.com/maps/place/Looters+Truck/data=!4m7!3m6!1s0x3913197cb04f995d:0x8b03ca789db7c79e!8m2!3d28.3612897!4d75.5853101!16s%2Fg%2F11f123w78c!19sChIJXZlPsHwZEzkRnse3nXjKA4s?authuser=0&hl=zh-TW&rclk=1
ChIJtd2ArFMbEzkRf_-YOzU4UMM,The Sihag's Cafe & Restaurant,,False,259,"Name: RED CHILLIES RESTAURANT
link: https://www.google.com/maps/search/RED+CHILLIES+RESTAURANT/@28.3619983,75.6015537?authuser=0&hl=zh-TW&entry=ttu
Reviews: 117 reviews

Name: Shiv Restaurant
link: https://www.google.com/maps/search/Shiv+Restaurant/@28.360973200000004,75.60473069999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 78 reviews

Name: The Big Chill Cafe
link: https://www.google.com/maps/search/The+Big+Chill+Cafe/@28.3631657,75.5973865?authuser=0&hl=zh-TW&entry=ttu
Reviews: 43 reviews

Name: Sagar Restaurant
link: https://www.google.com/maps/search/Sagar+Restaurant/@28.362469700000002,75.5947906?authuser=0&hl=zh-TW&entry=ttu
Reviews: 29 reviews

Name: Shiv Nagri Family Restaurant Pilani
link: https://www.google.com/maps/search/Shiv+Nagri+Family+Restaurant+Pilani/@28.3689602,75.59308469999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 16 reviews",https://www.facebook.com/The-Sihags-109208083773774/,The Sihag's Cafe & Restaurant (Ye Zhu ),https://www.google.com/maps/contrib/114329719806919305804,https://lh5.googleusercontent.com/p/AF1QipO6KpkwqzCqLoYiXodEEdGuEgI-ZNluRkgeULKX=w425-h240-k-no,Can Ting ,"Can Ting , Zhong Can Guan , Mo Wo Er Cai Can Ting , Bei Yin Du Can Ting ",4.5,11:30-22:00,Open All Days,+91 77409 25500,"The Sihag's Cafe & Restaurant, GR Garden, Inderpuri, Loharu Bypass Rd, Pilani, Rajasthan 333031Yin Du ","Jia Ting , Ju Hui , Hua Yuan , atmosphere, Shi Wu Pin Zhi , Su Shi , Jia Ge , Shu Liang , Mian Ji , Jing Yan ",https://www.google.com/maps/place/The+Sihag%27s+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x39131b53ac80ddb5:0xc35038353b98ff7f!8m2!3d28.3707353!4d75.6203247!16s%2Fg%2F11h_6pq08_!19sChIJtd2ArFMbEzkRf_-YOzU4UMM?authuser=0&hl=zh-TW&rclk=1
ChIJeygQGpYbEzkR2mdtekUU71c,Guftagu Cafe & Restaurant,,False,112,"Name: Da Cafe Crunch
link: https://www.google.com/maps/search/Da+Cafe+Crunch/@28.366073999999998,75.5948636?authuser=0&hl=zh-TW&entry=ttu
Reviews: 218 reviews

Name: MAFIA CAFE
link: https://www.google.com/maps/search/MAFIA+CAFE/@28.3693466,75.5901942?authuser=0&hl=zh-TW&entry=ttu
Reviews: 105 reviews

Name: Al Cafe Coffee D'lite
link: https://www.google.com/maps/search/Al+Caf%C3%A9+Coffee+D%E2%80%99lite/@28.3564281,75.59161000000002?authuser=0&hl=zh-TW&entry=ttu
Reviews: 81 reviews

Name: 301 BITS PILANI
link: https://www.google.com/maps/search/301+BITS+PILANI/@28.3611832,75.5856254?authuser=0&hl=zh-TW&entry=ttu
Reviews: 48 reviews

Name: The Big Chill Cafe
link: https://www.google.com/maps/search/The+Big+Chill+Cafe/@28.3631657,75.5973865?authuser=0&hl=zh-TW&entry=ttu
Reviews: 43 reviews",https://guftagu-cafe-restaurant.business.site/?m=true,Guftagu Cafe & Restaurant (Ye Zhu ),https://www.google.com/maps/contrib/103850020390955453858,https://lh5.googleusercontent.com/p/AF1QipOTv3fCidOEGrwMJLqtbGmx6hJ5ZpEq3V_Bm819=w408-h544-k-no,Ka Pei Ting ,Ka Pei Ting ,4.8,07:00-23:30,Open All Days,+91 95880 37341,"Guftagu Cafe & Restaurant, Triveni Pyau, Rajgarh - Alwar Rd, Shiv Colony, Pilani, Rajasthan 333031Yin Du ",Ju Hui ,https://www.google.com/maps/place/Guftagu+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x39131b961a10287b:0x57ef14457a6d67da!8m2!3d28.3692506!4d75.5951318!16s%2Fg%2F11s7zrpx4h!19sChIJeygQGpYbEzkR2mdtekUU71c?authuser=0&hl=zh-TW&rclk=1
ChIJI-2-CWYZEzkRSjyuhrhTNok,Kamal Restaurant - BITS Pilani,,False,49,"Name: Looters Truck
link: https://www.google.com/maps/search/Looters+Truck/@28.3612897,75.5853101?authuser=0&hl=zh-TW&entry=ttu
Reviews: 672 reviews

Name: Nobles Restaurant
link: https://www.google.com/maps/search/Nobles+Restaurant/@28.356040699999998,75.5913582?authuser=0&hl=zh-TW&entry=ttu
Reviews: 90 reviews

Name: Sharma Restaurant
link: https://www.google.com/maps/search/Sharma+Restaurant/@28.356390299999997,75.59143399999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 60 reviews

Name: Green Field Restaurant
link: https://www.google.com/maps/search/Green+Field+Restaurant/@28.3561268,75.59181939999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 45 reviews",https://kamal-restaurant-bits-pilani.business.site/,Kamal Restaurant - BITS Pilani (Ye Zhu ),https://www.google.com/maps/contrib/112721353795648564367,https://lh5.googleusercontent.com/p/AF1QipOna8bwcJ17jF_QUBgDz9YrDkha1r9m9z80ks1K=w408-h306-k-no,Can Ting ,"Can Ting , Pang Zhe Pu Can Ting ",3.3,10:00-22:30,Open All Days,+91 83029 53149,"Kamal Restaurant - BITS Pilani, Cannaught Place vidhya vihar bits pilani, Pilani, Rajasthan 333031Yin Du ",,https://www.google.com/maps/place/Kamal+Restaurant+-+BITS+Pilani/data=!4m7!3m6!1s0x3913196609beed23:0x893653b886ae3c4a!8m2!3d28.3565476!4d75.5917468!16s%2Fg%2F1hhvmrwkd!19sChIJI-2-CWYZEzkRSjyuhrhTNok?authuser=0&hl=zh-TW&rclk=1
ChIJdYQfDhUZEzkRAHkZcLLZ-jA,Skylab - bits pilani,,False,48,"Name: Looters Truck
link: https://www.google.com/maps/search/Looters+Truck/@28.3612897,75.5853101?authuser=0&hl=zh-TW&entry=ttu
Reviews: 672 reviews

Name: Sharma Restaurant
link: https://www.google.com/maps/search/Sharma+Restaurant/@28.356390299999997,75.59143399999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 60 reviews

Name: Kamal Restaurant - BITS Pilani
link: https://www.google.com/maps/search/Kamal+Restaurant+-+BITS+Pilani/@28.3565476,75.5917468?authuser=0&hl=zh-TW&entry=ttu
Reviews: 49 reviews

Name: The Big Chill Cafe
link: https://www.google.com/maps/search/The+Big+Chill+Cafe/@28.3631657,75.5973865?authuser=0&hl=zh-TW&entry=ttu
Reviews: 43 reviews

Name: Vijay Restaurant
link: https://www.google.com/maps/search/Vijay+Restaurant/@28.356109699999998,75.5916713?authuser=0&hl=zh-TW&entry=ttu
Reviews: 9 reviews",https://skylab-bits-pilani.business.site/,Skylab - bits pilani (Ye Zhu ),https://www.google.com/maps/contrib/102794590530421360904,https://lh5.googleusercontent.com/p/AF1QipMWVcIXP1VGtLCuLe-FydZ6SntJnbiz-CFcJSTW=w408-h306-k-no,Kuai Can Dian ,Kuai Can Dian ,4.2,09:00-18:00,Open All Days,,"Skylab - bits pilani, Bits, Skylab near birla museum, Pilani, Rajasthan 333031Yin Du ",,https://www.google.com/maps/place/Skylab+-+bits+pilani/data=!4m7!3m6!1s0x391319150e1f8475:0x30fad9b270197900!8m2!3d28.3638261!4d75.5851085!16s%2Fg%2F1tctc_71!19sChIJdYQfDhUZEzkRAHkZcLLZ-jA?authuser=0&hl=zh-TW&rclk=1
ChIJjTpB5GUZEzkRwd8EebSvJO4,Blue Moon Restaurant,,False,32,"Name: Nobles Restaurant
link: https://www.google.com/maps/search/Nobles+Restaurant/@28.356040699999998,75.5913582?authuser=0&hl=zh-TW&entry=ttu
Reviews: 90 reviews

Name: # Food Ministry
link: https://www.google.com/maps/search/%23+Food+Ministry/@28.364767099999998,75.588267?authuser=0&hl=zh-TW&entry=ttu
Reviews: 56 reviews

Name: Skylab - bits pilani
link: https://www.google.com/maps/search/Skylab+-+bits+pilani/@28.363826099999997,75.58510849999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 48 reviews

Name: Green Field Restaurant
link: https://www.google.com/maps/search/Green+Field+Restaurant/@28.3561268,75.59181939999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 45 reviews

Name: The Big Chill Cafe
link: https://www.google.com/maps/search/The+Big+Chill+Cafe/@28.3631657,75.5973865?authuser=0&hl=zh-TW&entry=ttu
Reviews: 43 reviews",https://www.swiggy.com/restaurants/blue-moon-bits-campus-bits-pilani-pilani-106125,Blue Moon Restaurant (Ye Zhu ),https://www.google.com/maps/contrib/110213021346194961930,https://lh5.googleusercontent.com/p/AF1QipNOllzklw1VTmQ-Ng_MHy9ufM3QVQ1Xew4l2-g=w425-h240-k-no,Guo Zhi Dian ,Guo Zhi Dian ,3.9,09:30-23:00,Open All Days,,"Blue Moon Restaurant, BITS, Pilani, Rajasthan 333031Yin Du ",,https://www.google.com/maps/place/Blue+Moon+Restaurant/data=!4m7!3m6!1s0x39131965e4413a8d:0xee24afb47904dfc1!8m2!3d28.3563688!4d75.5913599!16s%2Fg%2F124t1yk8j!19sChIJjTpB5GUZEzkRwd8EebSvJO4?authuser=0&hl=zh-TW&rclk=1
ChIJvU3WlFsZEzkRSlpKJ49nmQ8,City Food & Bakery Pilani,,False,17,"Name: Riya Bakery(RB)
link: https://www.google.com/maps/search/Riya+Bakery%28RB%29/@28.3710441,75.5990698?authuser=0&hl=zh-TW&entry=ttu
Reviews: 141 reviews

Name: Riya Baker's
link: https://www.google.com/maps/search/Riya+Baker%27s/@28.3645124,75.6024809?authuser=0&hl=zh-TW&entry=ttu
Reviews: 133 reviews

Name: Gullu
link: https://www.google.com/maps/search/Gullu/@28.3560274,75.59121809999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 26 reviews

Name: Delight Bakery
link: https://www.google.com/maps/search/Delight+Bakery/@28.3648594,75.5949755?authuser=0&hl=zh-TW&entry=ttu
Reviews: 23 reviews",https://city-food-bakery-pilani.business.site/,City Food & Bakery Pilani (Ye Zhu ),https://www.google.com/maps/contrib/103570396005787546316,https://lh5.googleusercontent.com/p/AF1QipNQUviOBuBvMEynHoO7OZoQZ1cilxK3ga4lr0xB=w408-h544-k-no,Mian Bao Xi Bing Dian ,Mian Bao Xi Bing Dian ,4,10:05-22:00,Open All Days,,"City Food & Bakery Pilani, 12, RJ SH 13, Norangpura, Pilani, Rajasthan 333031Yin Du ",,https://www.google.com/maps/place/City+Food+%26+Bakery+Pilani/data=!4m7!3m6!1s0x3913195b94d64dbd:0xf99678f274a5a4a!8m2!3d28.3611107!4d75.6046147!16s%2Fg%2F11dxnyh1k8!19sChIJvU3WlFsZEzkRSlpKJ49nmQ8?authuser=0&hl=zh-TW&rclk=1
ChIJpdYxaR0bEzkR0pJQ5dU4nTA,mafia cafe,,False,4,"Name: Sandpiper Cafe And Restro
link: https://www.google.com/maps/search/Sandpiper+Cafe+And+Restro/@28.361545999999997,75.6003339?authuser=0&hl=zh-TW&entry=ttu
Reviews: 459 reviews

Name: The Sihag's Cafe & Restaurant
link: https://www.google.com/maps/search/The+Sihag%27s+Cafe+%26+Restaurant/@28.3707353,75.6203247?authuser=0&hl=zh-TW&entry=ttu
Reviews: 259 reviews

Name: Guftagu Cafe & Restaurant
link: https://www.google.com/maps/search/Guftagu+Cafe+%26+Restaurant/@28.3692506,75.59513179999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 112 reviews

Name: MAFIA CAFE
link: https://www.google.com/maps/search/MAFIA+CAFE/@28.3693466,75.5901942?authuser=0&hl=zh-TW&entry=ttu
Reviews: 105 reviews

Name: 301 BITS PILANI
link: https://www.google.com/maps/search/301+BITS+PILANI/@28.3611832,75.5856254?authuser=0&hl=zh-TW&entry=ttu
Reviews: 48 reviews",http://mafiacafe.rf.gd/,mafia cafe (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipPluI_rT88vmWRBtVNebR4XVp8wfmmmBwtajaUg=w408-h408-k-no,Can Ting ,Can Ting ,4.8,09:00-23:00,Open All Days,,"mafia cafe, Near, bkbit Cree road, Pilani, Rajasthan 333031Yin Du ",,https://www.google.com/maps/place/mafia+cafe/data=!4m7!3m6!1s0x39131b1d6931d6a5:0x309d38d5e55092d2!8m2!3d28.3802101!4d75.6091696!16s%2Fg%2F11lm2p10_q!19sChIJpdYxaR0bEzkR0pJQ5dU4nTA?authuser=0&hl=zh-TW&rclk=1
ChIJK3CxemQZEzkRpkcEv2J4tXs,All Night Canteen,,False,1449,"Name: Institute Canteen
link: https://www.google.com/maps/search/Institute+Canteen/@28.364721399999997,75.5868986?authuser=0&hl=zh-TW&entry=ttu
Reviews: 356 reviews

Name: The Twelve Table
link: https://www.google.com/maps/search/The+Twelve+Table/@28.3651393,75.595064?authuser=0&hl=zh-TW&entry=ttu
Reviews: 279 reviews

Name: Nobles Restaurant
link: https://www.google.com/maps/search/Nobles+Restaurant/@28.356040699999998,75.5913582?authuser=0&hl=zh-TW&entry=ttu
Reviews: 90 reviews

Name: # Food Ministry
link: https://www.google.com/maps/search/%23+Food+Ministry/@28.364767099999998,75.588267?authuser=0&hl=zh-TW&entry=ttu
Reviews: 56 reviews

Name: Shiv Nagri Family Restaurant Pilani
link: https://www.google.com/maps/search/Shiv+Nagri+Family+Restaurant+Pilani/@28.3689602,75.59308469999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 16 reviews",,All Night Canteen (Ye Zhu ),https://www.google.com/maps/contrib/105702965637172589118,https://lh5.googleusercontent.com/p/AF1QipPIN32M2p3KjqIEpCdwis5-WN7twsHUeJkYasc4=w408-h306-k-no,Kuai Can Dian ,Kuai Can Dian ,4.4,"17:00-19:00, 20:30-02:00",Open All Days,,"All Night Canteen, BITS, Pilani, Rajasthan 333031Yin Du ","Jia Ge , Xiao Yuan , Nai Xi , Xiao Chi , Cai , Xue Yuan , Wei Sheng , Shi Wu Pin Zhi , Yi Da Li Mian , oreo",https://www.google.com/maps/place/All+Night+Canteen/data=!4m7!3m6!1s0x391319647ab1702b:0x7bb57862bf0447a6!8m2!3d28.3602775!4d75.5894941!16s%2Fg%2F1txy0qg0!19sChIJK3CxemQZEzkRpkcEv2J4tXs?authuser=0&hl=zh-TW&rclk=1
ChIJwbB5010ZEzkRBnuWwor_3No,Sandpiper Cafe And Restro,,False,459,"Name: The Twelve Table
link: https://www.google.com/maps/search/The+Twelve+Table/@28.3651393,75.595064?authuser=0&hl=zh-TW&entry=ttu
Reviews: 279 reviews

Name: The Sihag's Cafe & Restaurant
link: https://www.google.com/maps/search/The+Sihag%27s+Cafe+%26+Restaurant/@28.3707353,75.6203247?authuser=0&hl=zh-TW&entry=ttu
Reviews: 259 reviews

Name: MAFIA CAFE
link: https://www.google.com/maps/search/MAFIA+CAFE/@28.3693466,75.5901942?authuser=0&hl=zh-TW&entry=ttu
Reviews: 105 reviews

Name: Mayur Restaurant pilani
link: https://www.google.com/maps/search/Mayur+Restaurant+pilani/@28.3632022,75.60311449999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 6 reviews",,Sandpiper Cafe And Restro (Ye Zhu ),https://www.google.com/maps/contrib/117803715570928467272,https://lh5.googleusercontent.com/p/AF1QipNsQcE6alu4J9TcAW5L5CRPmOYQdxpui3YhV9ml=w426-h240-k-no,Ka Pei Ting ,"Ka Pei Ting , Ka Pei Dian , Su Shi Can Ting ",3.8,11:00-23:00,Open All Days,,"Sandpiper Cafe And Restro, near PANCHWATI Pilani, Pilani, Rajasthan 333031Yin Du ","Jia Ting , Shi Wu Pin Zhi , Jia Ge , Su Shi , Yin Du Liao Li , Juan Bing , Pi Sa , Pei Song ",https://www.google.com/maps/place/Sandpiper+Cafe+And+Restro/data=!4m7!3m6!1s0x3913195dd379b0c1:0xdadcff8ac2967b06!8m2!3d28.361546!4d75.6003339!16s%2Fg%2F11c3j8xxw2!19sChIJwbB5010ZEzkRBnuWwor_3No?authuser=0&hl=zh-TW&rclk=1
