place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJM16ZzgEBBDQR-IkS5mm8qEo,ROJO Tapas Bar & Restaurant,,False,230,"Name: Alto
link: https://www.google.com/maps/search/Alto/@22.279180999999998,114.18172450000002?authuser=0&hl=zh-TW&entry=ttu
Reviews: 622 reviews

Name: EL CIDXi Ban Ya Can Ting 
link: https://www.google.com/maps/search/EL+CID%E8%A5%BF%E7%8F%AD%E7%89%99%E9%A4%90%E5%BB%B3/@22.301458,114.174239?authuser=0&hl=zh-TW&entry=ttu
Reviews: 288 reviews

Name: Bayfare Social
link: https://www.google.com/maps/search/Bayfare+Social/@22.2949506,114.1756251?authuser=0&hl=zh-TW&entry=ttu
Reviews: 288 reviews

Name: Calle Ocho
link: https://www.google.com/maps/search/Calle+Ocho/@22.282651200000004,114.1858513?authuser=0&hl=zh-TW&entry=ttu
Reviews: 248 reviews

Name: Tapa Room
link: https://www.google.com/maps/search/Tapa+Room/@22.2804306,114.1806259?authuser=0&hl=zh-TW&entry=ttu
Reviews: 162 reviews",http://www.facebook.com/rojohongkong,ROJO Tapas Bar & Restaurant (Ye Zhu ),https://www.google.com/maps/contrib/109870937606480129487,https://lh5.googleusercontent.com/p/AF1QipN4wiMJexPsgMSnwhcktEARMZWKTsP76xJiFH1P=w408-h306-k-no,Xi Ban Ya Can Ting ,Xi Ban Ya Can Ting ,4,"12:00-15:00, 17:30-23:00",Open All Days,2715 7777,"ROJO Tapas Bar & Restaurant, 3 Jupiter St, North Point","Xian , Kou Gan , Qing Kou , Zhu Nan Rou , Kai Wei , You Zi , Zhu , Suan Rong , Xian , Dan Bing ",https://www.google.com/maps/place/ROJO+Tapas+Bar+%26+Restaurant/data=!4m7!3m6!1s0x34040101ce995e33:0x4aa8bc69e61289f8!8m2!3d22.2862229!4d114.1924941!16s%2Fg%2F11cndf0h1_!19sChIJM16ZzgEBBDQR-IkS5mm8qEo?authuser=0&hl=zh-TW&rclk=1
ChIJk5vi9-74AzQR9Uw3ntyfbcs,EL CERDO,,False,225,"Name: Ole Spanish Restaurant
link: https://www.google.com/maps/search/Ole+Spanish+Restaurant/@22.280307,114.156465?authuser=0&hl=zh-TW&entry=ttu
Reviews: 535 reviews

Name: Pica Pica
link: https://www.google.com/maps/search/Pica+Pica/@22.2870731,114.150607?authuser=0&hl=zh-TW&entry=ttu
Reviews: 525 reviews

Name: Mi  (Quan Wan )
link: https://www.google.com/maps/search/%E7%A7%98+%28%E8%8D%83%E7%81%A3%29/@22.3719944,114.11076829999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 524 reviews

Name: El Born
link: https://www.google.com/maps/search/El+Born/@22.282127,114.1852718?authuser=0&hl=zh-TW&entry=ttu
Reviews: 290 reviews",https://www.hkelcerdo.com/,EL CERDO (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipMoZbbioQLWpS3qKKZLxNMtfmC_DSEcOUfv8f18=w408-h306-k-no,Xi Ban Ya Can Ting ,Xi Ban Ya Can Ting ,4.1,12:00-22:30,Open All Days,2882 3811,"EL CERDO, 77 Tai Pa St, Tsuen Wan","Jia Qian , tapas, Zhu Nan Rou , Ji Na Bang , Shu Shi , Zha , Dan Huang Jiang , Hai Xian , Huan Jing ",https://www.google.com/maps/place/EL+CERDO/data=!4m7!3m6!1s0x3403f8eef7e29b93:0xcb6d9fdc9e374cf5!8m2!3d22.3710775!4d114.1120324!16s%2Fg%2F11cmd_1r7y!19sChIJk5vi9-74AzQR9Uw3ntyfbcs?authuser=0&hl=zh-TW&rclk=1
ChIJ2_s2fr7haC4Rb688XbyNE1g,Coffee Serra,,False,19,"Name: Teras kopi lembang
link: https://www.google.com/maps/search/Teras+kopi+lembang/@-6.8187678,107.6325672?authuser=0&hl=zh-TW&entry=ttu
Reviews: 22 reviews

Name: Kedai Kopi Cari Rasa
link: https://www.google.com/maps/search/Kedai+Kopi+Cari+Rasa/@-6.821008,107.59712499999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 4 reviews

Name: Kopi paste
link: https://www.google.com/maps/search/Kopi+paste/@-6.8491825,107.5673995?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3 reviews

Name: Cafe Siti
link: https://www.google.com/maps/search/Cafe+Siti/@-6.8368734,107.58255349999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 2 reviews",https://linktr.ee/coffeeserra,Coffee Serra (Ye Zhu ),https://www.google.com/maps/contrib/109323928021083394814,https://lh5.googleusercontent.com/p/AF1QipPG74l1c-5S-tXhei4eFvX2vdfe0--q-Dew8anf=w408-h544-k-no,Ka Pei Dian ,Ka Pei Dian ,4.9,08:00-21:00,Open All Days,+62 813-2010-9699,"Coffee Serra, Jl. Cigugur Girang No.300, Cigugur Girang, Kec. Parongpong, Bandung, Jawa Barat 40559Yin Ni ",,https://www.google.com/maps/place/Coffee+Serra/data=!4m7!3m6!1s0x2e68e1be7e36fbdb:0x58138dbc5d3caf6f!8m2!3d-6.8313438!4d107.5857651!16s%2Fg%2F11tspy98dy!19sChIJ2_s2fr7haC4Rb688XbyNE1g?authuser=0&hl=zh-TW&rclk=1
ChIJAQBwrNAGBDQRWgKtt9xh_d0,Reyach Coffee Roastery,,False,7,"Name: Until coffee
link: https://www.google.com/maps/search/Until+coffee/@22.338324999999998,114.1981629?authuser=0&hl=zh-TW&entry=ttu
Reviews: 87 reviews

Name: hoah cafe
link: https://www.google.com/maps/search/hoah+cafe/@22.284433,114.148457?authuser=0&hl=zh-TW&entry=ttu
Reviews: 29 reviews

Name: Coffee Roasters Asia Ltd
link: https://www.google.com/maps/search/Coffee+Roasters+Asia+Ltd/@22.248697099999998,114.1524001?authuser=0&hl=zh-TW&entry=ttu
Reviews: 5 reviews

Name: Xiang Ji Ka Pei Ji Tuan You Xian Gong Si 
link: https://www.google.com/maps/search/%E9%A6%99%E8%A8%98%E5%92%96%E5%95%A1%E9%9B%86%E5%9C%98%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/@22.335981999999998,114.197628?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3 reviews

Name: Office HY
link: https://www.google.com/maps/search/Office+HY/@22.3370371,114.19795789999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",https://www.reyachcoffee.com/,Reyach Coffee Roastery (Ye Zhu ),https://www.google.com/maps/contrib/104709525963558265299,https://lh5.googleusercontent.com/p/AF1QipP4Amp5NSRu4FdZBDCO8C6CJyaLRUTi_6BK3vOU=w426-h240-k-no,Ka Pei Hong Bei Shang ,"Ka Pei Hong Bei Shang , Ka Pei Pi Fa Shang , Jiao Yu Zhong Xin ",4.7,11:00-18:00,"Xing Qi Liu , Xing Qi Ri ",3705 0329,"14B, Reyach Coffee Roastery, 17 Sheung Hei St, San Po Kong",,https://www.google.com/maps/place/Reyach+Coffee+Roastery/data=!4m7!3m6!1s0x340406d0ac700001:0xddfd61dcb7ad025a!8m2!3d22.3376433!4d114.197672!16s%2Fg%2F11fy_5q56n!19sChIJAQBwrNAGBDQRWgKtt9xh_d0?authuser=0&hl=zh-TW&rclk=1
ChIJAQBACzMBBDQRFS4LR8h_AM8,Boncafe (Hong Kong) Limited | Coffee Machine Purchase / Rental | Coffee Beans & Capsules,,False,4,"Name: Coffee Corner by FOREX
link: https://www.google.com/maps/search/Coffee+Corner+by+FOREX/@22.322350999999998,114.208449?authuser=0&hl=zh-TW&entry=ttu
Reviews: 4 reviews

Name: Yi Xian Nong Ka Pei You Xian Gong Si 
link: https://www.google.com/maps/search/%E5%A3%B9%E9%AE%AE%E6%BF%83%E5%92%96%E5%95%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/@22.316928,114.215153?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1 reviews

Name: Black Mellow
link: https://www.google.com/maps/search/Black+Mellow/@22.3219984,114.20923590000001?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews

Name: La Marzocco Hong Kong Xiang Gang 
link: https://www.google.com/maps/search/La+Marzocco+Hong+Kong+%E9%A6%99%E6%B8%AF/@22.3119922,114.22042789999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 0 reviews",http://www.boncafe.com.hk/,Boncafe (Hong Kong) Limited | Coffee Machine Purchase / Rental | Coffee Beans & Capsules (Ye Zhu ),https://www.google.com/maps/contrib/103152631127504085411,https://lh5.googleusercontent.com/p/AF1QipPdgSWOVrocdSdMIU6AnPU-2v0VPjoq7NRgGUxQ=w408-h270-k-no,Ka Pei Hong Bei Shang ,"Ka Pei Hong Bei Shang , Ka Pei Ji Gong Ying Shang , Ka Pei Pi Fa Shang ",4.3,09:00-18:00,"Xing Qi Er , Xing Qi Liu , Xing Qi Ri , Xing Qi Yi ",2415 6080,"Boncafe (Hong Kong) Limited | Coffee Machine Purchase / Rental | Coffee Beans & CapsulesNan Feng Shang Ye Zhong Xin  Unit 1520, 15/F, No.19 Lam Lok St, Kowloon Bay",,https://www.google.com/maps/place/Boncaf%C3%A9+%28Hong+Kong%29+Limited+%7C+Coffee+Machine+Purchase+%2F+Rental+%7C+Coffee+Beans+%26+Capsules/data=!4m7!3m6!1s0x340401330b400001:0xcf007fc8470b2e15!8m2!3d22.3227562!4d114.2077498!16s%2Fg%2F11df0ry8h1!19sChIJAQBACzMBBDQRFS4LR8h_AM8?authuser=0&hl=zh-TW&rclk=1
ChIJ5_M3dEgBBDQRuhdKTaR6CfQ,La Serre,,False,482,"Name: Fei Cui Can Ting 
link: https://www.google.com/maps/search/%E7%BF%A1%E7%BF%A0%E9%A4%90%E5%BB%B3/@22.313008,114.217078?authuser=0&hl=zh-TW&entry=ttu
Reviews: 639 reviews

Name: I's Land Cafe
link: https://www.google.com/maps/search/I%27s+Land+Cafe/@22.310458999999998,114.225165?authuser=0&hl=zh-TW&entry=ttu
Reviews: 165 reviews

Name: La pizza express
link: https://www.google.com/maps/search/La+pizza+express/@22.3137851,114.2159538?authuser=0&hl=zh-TW&entry=ttu
Reviews: 8 reviews",,La Serre (Ye Zhu ),,https://lh5.googleusercontent.com/p/AF1QipMeAUqGPTc-yhh57DV2P_a1q_GZLdSJcaOJ8XoD=w408-h544-k-no,Can Ting ,Can Ting ,3.7,12:00-23:00,Open All Days,3618 4471,Guan Tang Hai Bin Dao 90Hao La Serre,"Bo Li , Chong Wu , Lan Mei , mocha, Re Qing Guo , mocktail, Niu You Guo ",https://www.google.com/maps/place/La+Serre/data=!4m7!3m6!1s0x340401487437f3e7:0xf4097aa44d4a17ba!8m2!3d22.3128195!4d114.2169467!16s%2Fg%2F11f10g3gp_!19sChIJ5_M3dEgBBDQRuhdKTaR6CfQ?authuser=0&hl=zh-TW&rclk=1
